Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,E3,10573,7045,7023,3667.16,46.84,44
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,F3,9200,6133,7722,3319.78,48.98,47.33
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,G3,9435,5960,6808,3281.97,49.49,47.79
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,H3,9522,5986,7024,3372.27,50.18,48.87
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,A4,9868,5961,6136,3374.69,50.92,49.49
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,B4,11210,5734,6507,3013.3,47.87,46.08
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,C4,10060,5570,6231,3173.5,51.19,47.85
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,H1,12413,23945,27444,9813.07,39.15,39.52
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,A1,9434,28976,31623,13182.71,42.67,41.57
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,A2,10732,18634,21360,7778.48,39.92,38.93
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,B1,9743,33410,37439,13240.67,38,36.61
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,B2,12385,19236,19546,7933.56,39.14,39.01
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,C1,10253,36727,39268,14471.54,37.71,36.44
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,D1,11448,36219,41212,15401.66,40.17,38.57
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,E1,11902,34414,34851,14264.17,39.29,37.11
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,F1,12004,21048,22363,8631.64,39.08,39.17
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,G1,12047,20283,21827,8255.02,38.9,38.11
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,C2,13238,23566,22351,9842.57,39.61,38.02
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,A3,9977,65511,67981,31600.33,44.46,42.8
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,B3,9457,51395,44372,24582.17,43.53,44.47
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,C3,9422,66081,67868,32597.8,45.34,41.47
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,D3,10108,64665,58442,30031.54,42.8,41.16
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,E3,10688,62765,64517,29199.2,42.67,39.09
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,F3,9898,66760,63033,34782.81,48,44.67
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,G3,9744,68704,61498,36705.01,49.39,45.67
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,H3,9804,68081,71542,36904.74,49.96,46.19
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,A4,9064,67595,77073,46425.64,67.71,65.74
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,B4,11449,64668,71511,31500.62,45.6,40.09
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,C4,9000,85963,92387,47448.01,51.47,47.8
Rep2-0Pi-Rep1-H2O2,d060621-180min-0Pi-M24KO,180min,H1,12730,18812,21349,7812.44,39.62,37.91
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,A1,11034,31555,30935,13617.13,40.94,39.3
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,A2,13151,19558,19537,8437.38,41.02,40.61
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,B1,11985,30962,30164,12511.19,38.81,35.76
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,B2,13134,19337,21880,8168.86,40.27,41.81
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,C1,11435,34831,36554,15320.28,41.41,40.19
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,D1,12901,33531,34017,14381.2,40.43,37.77
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,E1,14077,32321,33995,13232.5,39.02,36.53
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,F1,12740,18464,20432,7939.78,40.57,38.76
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,G1,13128,19880,22353,8957.44,42.69,43.33
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,C2,13676,20901,20415,9109.86,41.34,40.49
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,A3,10520,63137,66197,30486.71,44.77,40.19
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,B3,10492,53966,55558,26862.25,45.65,44.62
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,C3,10625,70286,69702,34856.02,46.19,43.03
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,D3,10879,71519,69654,35465.66,45.8,43.13
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,E3,11723,66400,63013,31072.79,43.09,38.29
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,F3,10823,68365,75257,38819.3,53.57,50.31
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,G3,10865,66339,66279,39454.9,55.62,51.51
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,H3,10993,69968,83323,43107.26,58.33,56.34
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,A4,10977,67153,75277,40621.44,57.22,55.2
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,B4,12568,65397,73320,39154.72,57.4,54.25
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,C4,11720,73630,79208,41626.22,54.06,46.92
Rep3-0Pi-Rep2-H2O2,d061221-180min-0Pi-M24KO,180min,H1,14044,18077,18309,8288.95,42.81,40.32
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,A1,10283,67058,58431,35788.23,49.46,47.25
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,A2,12040,73568,69619,50602.29,65.38,71.64
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,A3,11225,6837,7724,4292.71,56.16,47.12
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,A4,12321,5231,5424,2857.18,49.62,47.05
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,B1,10789,50125,45455,24564.2,44.73,46.51
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,B2,11639,76063,94926,50836.01,64.21,69.03
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,B3,11215,7774,7471,4287.4,49.73,46.02
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,B4,12886,5106,6515,2781.68,49.2,45.4
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,C1,11089,64693,61461,36203.51,52.01,51.7
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,C2,11004,82991,87783,53891.35,61.47,61.38
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,C3,11572,6780,8113,3778.12,50.26,48.76
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,C4,11038,5316,6418,3178.3,53.38,50.19
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,D1,12330,76146,79230,38483.17,47.18,45.59
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,D3,13377,6227,7243,3385.97,49.51,44.81
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,E1,11350,75662,92441,41648.58,51.37,50.34
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,E3,12257,6688,7247,3652.54,49.16,45.78
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,F1,10786,79163,83298,48359.64,57.71,58.64
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,F3,10999,5947,7239,3263.04,49.42,47.52
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,G1,11004,82044,81242,47452.37,54.63,55.17
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,G3,11024,5719,5807,3099.08,49,46.7
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,H1,11695,76099,89969,46705.15,58.4,56.07
Rep3-H2O2-Ctrl,d062621-180min-H2O2-M24KO,180min,H3,12763,5583,6815,3010.06,48.88,46.68
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,A1,10210,64813,59899,34453.61,49.37,47.17
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,A2,12847,62572,77173,42449.91,64.68,69.17
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,A3,11321,6692,7595,3945.15,52.53,47.57
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,A4,13105,5581,5577,3238.89,51.67,47.58
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,B1,9622,54278,64471,27437.68,46.07,48.66
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,B2,13862,66917,69742,40906,59.78,56.09
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,B3,10929,7310,7238,4016.83,48.96,46.38
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,B4,12492,5554,7595,3158.44,50.96,47.64
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,C1,9632,68660,67978,35831.79,48.07,45.99
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,C2,11038,79169,79098,56386.91,68.06,74.7
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,C3,11010,6693,6607,3701.07,49.11,47.17
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,C4,11523,5448,5973,3433.13,55.33,50.26
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,D1,12637,70420,79253,34670.98,45.4,42.18
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,D3,12000,6200,5570,3404.54,49.05,46.33
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,E1,10415,71992,71455,37287.49,47.74,45.56
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,E3,11861,6549,7991,3529.64,48.2,46.05
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,F1,10550,69759,75319,45729.38,61.54,64.17
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,F3,10862,6023,7028,3446.42,51.15,49.7
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,G1,10408,69961,73303,44189.15,58.59,58.51
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,G3,11313,5959,6603,3431.11,50.97,49.11
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,H1,10068,68081,66335,40641.84,55.36,53.67
Rep4-H2O2-Ctrl,d062721-180min-H2O2-M24KO-R4,180min,H3,11438,6333,6915,3644.52,51.28,48.98
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,A5,8715,35575,41267,14496.64,39.15,37.11
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,A6,11877,18935,20397,7955.97,39.41,38.7
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,A7,9420,8082,9830,4369.05,49,46.69
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,A8,10525,6997,7598,4186.83,53.29,51.62
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,B5,10046,32934,34812,14275.42,41.81,39.51
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,B6,11831,17470,17513,7232.76,39,38.25
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,B7,10613,8672,9478,4487.68,47.2,43.9
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,B8,12020,6288,8248,3631.44,51.7,47.98
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,C5,10942,40171,42289,15645.2,37.29,35.37
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,C6,11905,25061,27455,10859.82,41.13,39.63
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,C7,10550,7489,8251,3870.04,46.99,44.58
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,C8,10547,6942,8247,4156.57,53.5,50.74
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,D5,11161,39917,40275,16987.61,40.72,39.57
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,D7,11139,7456,9478,4052.36,49.63,45.77
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,E5,12306,33444,37415,14860.46,41.81,41.33
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,E7,10861,7990,7592,4195.83,47.64,45.05
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,F5,10865,22656,24459,9648.92,40.73,42.26
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,F7,10723,7129,7032,3865.3,49.07,47.44
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,G5,10733,24459,28111,9887,39.02,39.94
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,G7,10561,6994,7841,3756.78,48.71,47.57
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,H5,10891,22957,26836,9407.61,39.25,39.35
Rep1-0Pi-Ctrl,d060521-210min-0Pi-M24KO,210min,H7,10633,7485,8531,4086.92,49.69,47.95
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,A5,9347,35365,33994,14959.68,40.66,39.5
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,A6,11419,17446,18690,7614.81,41.42,40.18
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,A7,9828,53522,47870,25261.32,43.42,38.72
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,A8,10787,66043,73302,34828.62,51.86,40.4
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,B5,9018,35806,34011,14959.17,40.16,37.75
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,B6,11845,17558,18700,7338.82,39.55,39.43
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,B7,10431,42062,41283,20961.09,44.16,40.89
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,B8,10816,57623,56980,28510.13,45.3,40.96
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,C5,10816,40868,46635,16836.59,39.68,37.33
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,C6,11801,23659,28120,10243.01,41.01,39.65
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,C7,9823,55408,55507,26656.72,43.99,39.38
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,C8,9335,71879,67975,37470.41,48.07,40.16
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,D5,11145,40771,39302,18755.68,44.53,41.17
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,D7,10402,52799,52799,25482.4,44.28,39.12
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,E5,11464,36105,41234,15149.11,40.08,38.44
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,E7,10575,53146,54168,24713.89,42.96,37.56
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,F5,11582,22052,20879,9352.01,40.92,41.09
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,F7,10165,53171,52852,26450.02,45.66,40.89
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,G5,11562,21147,22354,8852.25,40.55,40.22
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,G7,10238,56993,63044,29375.27,47.86,42.35
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,H5,11744,20642,21832,8903.11,41.52,41.39
Rep2-0Pi-Rep1-H2O2,d060621-210min-0Pi-M24KO,210min,H7,9779,54599,54135,28858.51,49.13,42.74
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,A5,11851,32659,33992,14161.11,41.52,40.17
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,A6,12317,17326,18712,7530.89,40.98,40.03
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,A7,10656,53936,55450,26695.48,46.13,39.99
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,A8,12200,58720,64659,28784.37,46.96,40.83
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,B5,12817,31505,35635,12900.75,39.84,36.96
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,B6,12974,18478,18693,7614.19,39.1,38.82
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,B7,11460,44152,41249,22516.98,45.95,41.08
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,B8,12714,58425,56982,29253.19,47.54,40.9
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,C5,11841,35534,35656,15886,42.53,40.78
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,C6,13178,22481,23898,9776.88,41.38,41.3
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,C7,11017,58755,59952,28031.17,44.17,38.72
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,C8,10576,65366,69694,34957.47,50.54,44.25
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,D5,13726,35328,37392,14730.4,39.93,38.04
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,D7,12899,58045,55498,27061.55,43.53,37.15
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,E5,13478,33597,35672,14051.33,40.01,39.28
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,E7,12063,57121,52810,26817.9,43.82,37.45
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,F5,13612,19479,20854,8648.39,41.89,40.95
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,F7,11908,59578,58402,31822.69,50.24,43.6
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,G5,13337,20993,25638,9479.35,43.77,43.27
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,G7,11294,58318,64624,31794.81,51.36,46.21
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,H5,13382,20511,21847,8944.73,41.39,40.71
Rep3-0Pi-Rep2-H2O2,d061221-210min-0Pi-M24KO,210min,H7,11430,61390,66287,36213.84,56.51,50.27
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,A5,11221,58640,66221,31880.09,50.37,45.66
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,A6,11971,67777,81266,39754.07,55.75,50.68
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,A7,11105,7549,8256,4068.66,48.81,45.86
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,A8,12236,5796,7595,3116.08,49.03,47.24
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,B5,10018,42082,42250,22112.4,46.93,46.42
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,B6,14696,71269,75266,37849.56,51.01,44.23
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,B7,10954,8385,9315,4465.16,48.12,46.24
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,B8,12425,5689,7135,3053.84,48.59,46.44
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,C5,10822,53077,54157,29657.5,51.35,46.66
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,C6,13502,73988,73325,36937.47,47.71,40.86
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,C7,11880,7180,7719,3994.2,49.89,46.75
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,C8,11749,5983,7352,3475.95,52.53,49.44
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,D5,14642,58271,59884,26264.01,42.11,36.6
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,D7,13946,6364,7479,3283.65,47.05,42.76
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,E5,11063,61897,58371,33580.86,49.78,46.32
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,E7,12236,7131,7359,3819.81,48.82,46.06
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,F5,10230,67823,75306,36601.79,50.11,44.7
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,F7,11115,6311,8681,3482.02,49.8,47.64
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,G5,10680,69021,66203,37928.78,50.48,45.87
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,G7,11866,6510,6609,3638.84,50.55,47.85
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,H5,11339,67817,67986,38670,53.54,49.79
Rep3-H2O2-Ctrl,d062621-210min-H2O2-M24KO,210min,H7,11763,6224,7717,3421.85,49.9,48.12
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,A5,12359,50215,50293,26073.54,48.14,41.76
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,A6,12602,60117,64530,32732.43,52.52,48.61
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,A7,10862,6950,7719,4202.38,53.48,49.29
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,A8,13533,6524,6705,4089.89,55.39,50.25
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,B5,12116,40247,34040,22311.92,48.92,45.3
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,B6,13472,64759,71603,34044.82,50.91,45.43
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,B7,10768,7899,7984,4357.02,49.61,46.13
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,B8,12113,6519,7721,4253.64,56.95,51.94
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,C5,10841,60249,61394,31079.89,47.32,43.22
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,C6,10593,78620,94812,50622.73,61.44,57.42
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,C7,11788,7305,7364,4063.17,49.98,46.61
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,C8,10814,6901,7845,5142.73,63.53,56.43
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,D5,11181,60232,55526,30186.41,45.59,42.01
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,D7,13151,6576,6707,3548.56,48.75,45.68
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,E5,11041,60517,54170,30315.48,45.81,40.87
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,E7,12953,7159,8117,3949.03,49.75,46.29
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,F5,10209,61155,64542,36750.34,55.34,51.36
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,F7,11039,6864,7597,4393.58,56.38,51.49
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,G5,11347,63064,58388,35100.46,51.75,48.2
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,G7,11339,6943,7134,4134.63,53.14,49.9
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,H5,13142,59453,62971,30481.06,48.12,43.17
Rep4-H2O2-Ctrl,d062721-210min-H2O2-M24KO-R4,210min,H7,10956,7155,8408,4727.76,57.49,52.32
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,A9,9277,38719,42314,15613.89,38.81,36.7
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,A10,11114,19574,19982,8249.44,40.13,39.95
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,A11,9442,10349,12573,6245.09,53.74,51.74
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,A12,10876,8537,10996,6139.42,61.39,57.41
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,B9,9844,39600,40270,16639.54,40.59,38.17
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,B10,10525,16945,17505,7100.77,39.12,38.77
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,B11,9961,11546,12104,6548.05,51.22,48.55
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,B12,11038,7611,9829,4899.91,56.44,52.33
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,C9,11403,39485,43382,16316.74,39.64,38.22
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,C10,11559,26100,26817,11003.55,40.18,39.22
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,C11,10689,8584,7855,4676.39,49.02,47.84
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,C12,10475,9061,11420,6165.13,59.15,56.07
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,D9,11314,40569,44396,17437.66,41.07,40.78
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,D11,11149,8747,10016,5221.91,53.72,48.19
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,E9,11723,32809,30906,14141.37,40.76,40.53
